Done Abalone
Iteration: 1 | Best Mean-Squared-Error: 1.0060028609270695

Iteration: 0 | New Error: 1.0061725673970052

Iteration: 1 | Best Mean-Squared-Error: 1.0061725673970052

Iteration: 0 | New Error: 1.0060639684598378

Iteration: 3 | Best Mean-Squared-Error: 0.8235870869178681

Iteration: 0 | New Error: 1.0060277888287112

Iteration: 1 | Best Mean-Squared-Error: 1.0060277888287112

Iteration: 0 | New Error: 1.0060196869258309

Iteration: 1 | Best Mean-Squared-Error: 1.0060196869258309

Iteration: 0 | New Error: 1.0060326890986724

Iteration: 1 | Best Mean-Squared-Error: 1.0060326890986724

Iteration: 0 | New Error: 1.0060132637472108

Iteration: 1 | Best Mean-Squared-Error: 1.0060132637472108

Iteration: 0 | New Error: 1.0060523164237032

Iteration: 1 | Best Mean-Squared-Error: 1.0060523164237032

Iteration: 0 | New Error: 1.006007653470486

Iteration: 1 | Best Mean-Squared-Error: 1.006007653470486

Iteration: 0 | New Error: 1.0059905684236077

Iteration: 1 | Best Mean-Squared-Error: 1.0059905684236077

Iteration: 0 | New Error: 1.005968671873088

Iteration: 1 | Best Mean-Squared-Error: 1.005968671873088

Iteration: 0 | New Error: 1.0060154987449197

Iteration: 2 | Best Mean-Squared-Error: 0.9158955809907785

Iteration: 0 | New Error: 1.0060565008225315

Iteration: 1 | Best Mean-Squared-Error: 1.0060565008225315

Iteration: 0 | New Error: 1.0059941327060504

Iteration: 1 | Best Mean-Squared-Error: 1.0059941327060504

Iteration: 0 | New Error: 1.005986431679646

Iteration: 1 | Best Mean-Squared-Error: 1.005986431679646

Iteration: 0 | New Error: 1.0063013575643116

Iteration: 1 | Best Mean-Squared-Error: 1.0063013575643116

Iteration: 0 | New Error: 1.0060900980431386

Iteration: 1 | Best Mean-Squared-Error: 1.0060900980431386

Iteration: 0 | New Error: 1.0062243539424658

Iteration: 1 | Best Mean-Squared-Error: 1.0062243539424658

Iteration: 0 | New Error: 1.0059447448448062

Iteration: 1 | Best Mean-Squared-Error: 1.0059447448448062

Iteration: 0 | New Error: 1.0060317086955557

Iteration: 1 | Best Mean-Squared-Error: 1.0060317086955557

Iteration: 0 | New Error: 1.0060336216177057

Iteration: 1 | Best Mean-Squared-Error: 1.0060336216177057

Iteration: 0 | New Error: 1.0059725826309218

Iteration: 1 | Best Mean-Squared-Error: 1.0059725826309218

Iteration: 0 | New Error: 1.0059933161088659

Iteration: 1 | Best Mean-Squared-Error: 1.0059933161088659

Iteration: 0 | New Error: 1.0061079483802322

Iteration: 1 | Best Mean-Squared-Error: 1.0061079483802322

Iteration: 0 | New Error: 1.005983685938364

Iteration: 1 | Best Mean-Squared-Error: 1.005983685938364

Iteration: 0 | New Error: 1.0061725459995394

Iteration: 1 | Best Mean-Squared-Error: 1.0061725459995394

Iteration: 0 | New Error: 1.006051678496735

Iteration: 1 | Best Mean-Squared-Error: 1.006051678496735

Iteration: 0 | New Error: 1.006087836838614

Iteration: 1 | Best Mean-Squared-Error: 1.006087836838614

Iteration: 0 | New Error: 1.0060984219868327

Iteration: 1 | Best Mean-Squared-Error: 1.0060984219868327

Iteration: 0 | New Error: 1.0059737923791816

Iteration: 1 | Best Mean-Squared-Error: 1.0059737923791816

Iteration: 0 | New Error: 1.006258851826848

Iteration: 1 | Best Mean-Squared-Error: 1.006258851826848

Iteration: 0 | New Error: 1.0060717707330649

Iteration: 1 | Best Mean-Squared-Error: 1.0060717707330649

Iteration: 0 | New Error: 1.0060150256949731

Iteration: 1 | Best Mean-Squared-Error: 1.0060150256949731

Iteration: 0 | New Error: 1.0059639806796197

Iteration: 1 | Best Mean-Squared-Error: 1.0059639806796197

Iteration: 0 | New Error: 1.0063223663562082

Iteration: 1 | Best Mean-Squared-Error: 1.0063223663562082

Iteration: 0 | New Error: 1.0060057252546435

Iteration: 1 | Best Mean-Squared-Error: 1.0060057252546435

Iteration: 0 | New Error: 1.0060680992462459

Iteration: 1 | Best Mean-Squared-Error: 1.0060680992462459

Iteration: 0 | New Error: 1.0058741234307582

Iteration: 1 | Best Mean-Squared-Error: 1.0058741234307582

Iteration: 0 | New Error: 1.006196683735211

Iteration: 1 | Best Mean-Squared-Error: 1.006196683735211

Iteration: 0 | New Error: 1.006036454744967

Iteration: 1 | Best Mean-Squared-Error: 1.006036454744967

Iteration: 0 | New Error: 1.006190740060126

Iteration: 1 | Best Mean-Squared-Error: 1.006190740060126

Iteration: 0 | New Error: 1.0060923034558011

Iteration: 1 | Best Mean-Squared-Error: 1.0060923034558011

Iteration: 0 | New Error: 1.0060206465315127

Iteration: 1 | Best Mean-Squared-Error: 1.0060206465315127

Iteration: 0 | New Error: 1.0060185524224527

Iteration: 1 | Best Mean-Squared-Error: 1.0060185524224527


Fold 7 | Number of Hidden Layers: 1
Number of nodes per hidden layer: [5]
Learning Rate: 0.001 | Momentum Constant: 0.0
Fold 7
Output: -1.8175428478006341 | Original: -2.7711804051732103
Output: -1.8175319065737257 | Original: -2.1507912663368667
Output: -1.817337514330612 | Original: -1.8405966969186949
Output: -1.8174682281239314 | Original: -1.8405966969186949
Output: -1.8175363474496622 | Original: -1.8405966969186949
Output: -1.817483830630062 | Original: -1.8405966969186949
Output: -1.8175342224172004 | Original: -1.8405966969186949
