Done Forest Fires
Iteration: 1 | Best Mean-Squared-Error: 0.5250922456763264

Iteration: 0 | New Error: 0.5252158041823304

Iteration: 1 | Best Mean-Squared-Error: 0.5252158041823304

Iteration: 0 | New Error: 0.524634563341248

Iteration: 1 | Best Mean-Squared-Error: 0.524634563341248

Iteration: 0 | New Error: 0.5250963571276563

Iteration: 37 | Best Mean-Squared-Error: 0.5239226801153297

Iteration: 0 | New Error: 0.5245206437845754

Iteration: 1 | Best Mean-Squared-Error: 0.5245206437845754

Iteration: 0 | New Error: 0.5244110798609531

Iteration: 1 | Best Mean-Squared-Error: 0.5244110798609531

Iteration: 0 | New Error: 0.5245914871206023

Iteration: 1 | Best Mean-Squared-Error: 0.5245914871206023

Iteration: 0 | New Error: 0.5245313244076192

Iteration: 40 | Best Mean-Squared-Error: 0.5235233773912953

Iteration: 0 | New Error: 0.5244996674948255

Iteration: 1 | Best Mean-Squared-Error: 0.5244996674948255

Iteration: 0 | New Error: 0.5269065120124169

Iteration: 1 | Best Mean-Squared-Error: 0.5269065120124169

Iteration: 0 | New Error: 0.5250062888061512

Iteration: 7 | Best Mean-Squared-Error: 0.5243926509157893

Iteration: 0 | New Error: 0.5244864861032297

Iteration: 1 | Best Mean-Squared-Error: 0.5244864861032297

Iteration: 0 | New Error: 0.5245269818148105

Iteration: 1 | Best Mean-Squared-Error: 0.5245269818148105

Iteration: 0 | New Error: 0.5245803665664126

Iteration: 1 | Best Mean-Squared-Error: 0.5245803665664126

Iteration: 0 | New Error: 0.5252531821745443

Iteration: 1 | Best Mean-Squared-Error: 0.5252531821745443

Iteration: 0 | New Error: 0.5248756182897603

Iteration: 1 | Best Mean-Squared-Error: 0.5248756182897603

Iteration: 0 | New Error: 0.5250125280696549

Iteration: 1 | Best Mean-Squared-Error: 0.5250125280696549

Iteration: 0 | New Error: 0.5247593355547873

Iteration: 1 | Best Mean-Squared-Error: 0.5247593355547873

Iteration: 0 | New Error: 0.5243946474927161

Iteration: 2 | Best Mean-Squared-Error: 0.5243780207789188

Iteration: 0 | New Error: 0.52511896434299

Iteration: 1 | Best Mean-Squared-Error: 0.52511896434299

Iteration: 0 | New Error: 0.5253692124021234

Iteration: 1 | Best Mean-Squared-Error: 0.5253692124021234

Iteration: 0 | New Error: 0.5252013442235187

Iteration: 1 | Best Mean-Squared-Error: 0.5252013442235187

Iteration: 0 | New Error: 0.5251714335657777

Iteration: 1 | Best Mean-Squared-Error: 0.5251714335657777

Iteration: 0 | New Error: 0.5268689504342452

Iteration: 1 | Best Mean-Squared-Error: 0.5268689504342452

Iteration: 0 | New Error: 0.5251715946099722

Iteration: 1 | Best Mean-Squared-Error: 0.5251715946099722

Iteration: 0 | New Error: 0.5250318905336451

Iteration: 1 | Best Mean-Squared-Error: 0.5250318905336451

Iteration: 0 | New Error: 0.5249098823646353

Iteration: 1 | Best Mean-Squared-Error: 0.5249098823646353

Iteration: 0 | New Error: 0.5250045170485876

Iteration: 1 | Best Mean-Squared-Error: 0.5250045170485876

Iteration: 0 | New Error: 0.5249567141252144

Iteration: 1 | Best Mean-Squared-Error: 0.5249567141252144

Iteration: 0 | New Error: 0.5247386673505732

Iteration: 1 | Best Mean-Squared-Error: 0.5247386673505732

Iteration: 0 | New Error: 0.5246397940869548

Iteration: 1 | Best Mean-Squared-Error: 0.5246397940869548

Iteration: 0 | New Error: 0.5248451677796305

Iteration: 36 | Best Mean-Squared-Error: 0.523656256939076

Iteration: 0 | New Error: 0.5244492261522241

Iteration: 1 | Best Mean-Squared-Error: 0.5244492261522241

Iteration: 0 | New Error: 0.5246253758033668

Iteration: 34 | Best Mean-Squared-Error: 0.5235765701361385

Iteration: 0 | New Error: 0.5250206173317109

Iteration: 1 | Best Mean-Squared-Error: 0.5250206173317109

Iteration: 0 | New Error: 0.52466278735234

Iteration: 1 | Best Mean-Squared-Error: 0.52466278735234

Iteration: 0 | New Error: 0.5256577818352957

Iteration: 1 | Best Mean-Squared-Error: 0.5256577818352957

