Done Machine
Iteration: 0 | New Error: 0.8957544148497492

Iteration: 1 | Best Mean-Squared-Error: 0.8957544148497492

Iteration: 0 | New Error: 0.8954079271417597

Iteration: 1 | Best Mean-Squared-Error: 0.8954079271417597

Iteration: 0 | New Error: 0.895314357053833

Iteration: 1 | Best Mean-Squared-Error: 0.895314357053833

Iteration: 0 | New Error: 0.8955963992957036

Iteration: 1 | Best Mean-Squared-Error: 0.8955963992957036

Iteration: 0 | New Error: 0.8957744269659821

Iteration: 1 | Best Mean-Squared-Error: 0.8957744269659821

Iteration: 0 | New Error: 0.89550865120791
Iteration: 50 | New Error: 0.4985290077261079

Iteration: 76 | Best Mean-Squared-Error: 0.4889992120144414

Iteration: 0 | New Error: 0.8954373206964098

Iteration: 1 | Best Mean-Squared-Error: 0.8954373206964098

Iteration: 0 | New Error: 0.8956410773648482

Iteration: 12 | Best Mean-Squared-Error: 0.5976500593572986

Iteration: 0 | New Error: 0.8955949748990499

Iteration: 12 | Best Mean-Squared-Error: 0.532258464551253

Iteration: 0 | New Error: 0.8955704650343742

Iteration: 12 | Best Mean-Squared-Error: 0.4916152320028742

Iteration: 0 | New Error: 0.895497456050652

Iteration: 23 | Best Mean-Squared-Error: 0.4509766981432558

Iteration: 0 | New Error: 0.8954117134609018

Iteration: 10 | Best Mean-Squared-Error: 0.45448772358728157

Iteration: 0 | New Error: 0.8956312775556384

Iteration: 20 | Best Mean-Squared-Error: 0.4467589428228774

Iteration: 0 | New Error: 0.8957847403359839

Iteration: 10 | Best Mean-Squared-Error: 0.43057424573775976

Iteration: 0 | New Error: 0.8961071297682526

Iteration: 10 | Best Mean-Squared-Error: 0.4216046240188093

Iteration: 0 | New Error: 0.8954796981445537

Iteration: 1 | Best Mean-Squared-Error: 0.8954796981445537

Iteration: 0 | New Error: 0.8961480546880968

Iteration: 2 | Best Mean-Squared-Error: 0.73134850392416

Iteration: 0 | New Error: 0.8959289914271965

Iteration: 4 | Best Mean-Squared-Error: 0.4708612266648517

Iteration: 0 | New Error: 0.8958682191572918

